event_id,run_number,event_number,sample,process,is_data,is_signal,m_gammagamma,diphoton_ti,diphoton_nti,photon1_pt,photon2_pt,n_leptons,n_jets,n_central_jets,n_forward_jets,n_bjets,ht_jets,leading_jet_pt,min_dr_gam_jet,passes_hadronic_preselection,preselection_channel,sm_mc_weight_36fb,event_weight,observed_data_weight,partition,nti_continuum_proxy_weight,significance_model_weight_36fb,training_role,target,mixture_weight,bdt_fit_weight,bdt_score
284500:61506:tH,284500,61506,tH,tH,False,True,126.30095,True,False,161.53467,50.205368,0,3,3,0,1,254.7233,144.18047,0.8633999,True,hadronic,2.2885754750564593e-05,2.2885754750564593e-05,0.0,train,0.0,2.2885754750564593e-05,signal_top_higgs,1,2.2885754750564593e-05,1.7440092913035303e-06,0.4317806081341484
284500:61897:tH,284500,61897,tH,tH,False,True,125.74902,True,False,120.641014,34.40599,0,3,3,0,1,116.58343,58.13646,1.1881496,True,hadronic,2.8920337721821572e-05,2.8920337721821572e-05,0.0,train,0.0,2.8920337721821572e-05,signal_top_higgs,1,2.8920337721821572e-05,2.203874779058729e-06,0.3710165054160368
284500:61130:tH,284500,61130,tH,tH,False,True,124.4582,True,False,183.14853,26.916904,0,4,4,0,1,401.62793,198.25621,1.7517089,True,hadronic,1.769153395898795e-05,1.769153395898795e-05,0.0,train,0.0,1.769153395898795e-05,signal_top_higgs,1,1.769153395898795e-05,1.3481836163225397e-06,0.6146264588992935
284500:57169:tH,284500,57169,tH,tH,False,True,126.768555,True,False,76.029396,57.15135,0,6,6,0,2,434.23343,153.40189,0.52948546,True,hadronic,1.651406122421821e-05,1.651406122421821e-05,0.0,train,0.0,1.651406122421821e-05,signal_top_higgs,1,1.651406122421821e-05,1.2584542885342854e-06,0.6274439931523459
284500:57180:tH,284500,57180,tH,tH,False,True,125.04793,True,False,98.89286,83.6826,0,4,4,0,1,209.09613,63.349808,1.2405227,True,hadronic,1.9284475970453267e-05,1.9284475970453267e-05,0.0,train,0.0,1.9284475970453267e-05,signal_top_higgs,1,1.9284475970453267e-05,1.4695737867050443e-06,0.47860893285952816
284500:57378:tH,284500,57378,tH,tH,False,True,124.9259,True,False,181.38124,39.712055,0,4,4,0,2,549.52313,313.04666,1.4745462,True,hadronic,-2.3370718234448232e-05,-2.3370718234448232e-05,0.0,train,0.0,-2.3370718234448232e-05,signal_top_higgs,1,2.3370718234448232e-05,1.7809659410209765e-06,0.588746226979454
284500:58087:tH,284500,58087,tH,tH,False,True,126.37726,True,False,75.418526,31.084326,0,4,4,0,2,267.7205,78.93383,1.1328002,True,hadronic,2.230201223002973e-05,2.230201223002973e-05,0.0,train,0.0,2.230201223002973e-05,signal_top_higgs,1,2.230201223002973e-05,1.699525183585098e-06,0.6338267778171054
284500:52675:tH,284500,52675,tH,tH,False,True,123.69822,True,False,86.10629,81.91189,0,6,6,0,1,223.92172,51.44024,1.8414947,True,hadronic,-2.671437669975728e-05,-2.671437669975728e-05,0.0,train,0.0,-2.671437669975728e-05,signal_top_higgs,1,2.671437669975728e-05,2.0357694855840337e-06,0.5448265443359783
284500:52860:tH,284500,52860,tH,tH,False,True,124.17258,True,False,115.1444,53.652252,0,3,3,0,1,170.9231,98.53443,1.8818278,True,hadronic,-2.5945176134669952e-05,-2.5945176134669952e-05,0.0,train,0.0,-2.5945176134669952e-05,signal_top_higgs,1,2.5945176134669952e-05,1.977152544739855e-06,0.3710165054160368
284500:49920:tH,284500,49920,tH,tH,False,True,124.7888,True,False,150.69403,74.304115,0,6,6,0,1,319.05856,74.15622,1.1815625,True,hadronic,-2.6041954366347797e-05,-2.6041954366347797e-05,0.0,train,0.0,-2.6041954366347797e-05,signal_top_higgs,1,2.6041954366347797e-05,1.984527531367199e-06,0.6344022378539207
284500:55244:tH,284500,55244,tH,tH,False,True,124.6223,True,False,82.690315,72.24392,0,4,4,0,1,284.19424,151.45322,1.151218,True,hadronic,2.4163320054070556e-05,2.4163320054070556e-05,0.0,train,0.0,2.4163320054070556e-05,signal_top_higgs,1,2.4163320054070556e-05,1.8413661748254272e-06,0.6322986438744095
284500:55309:tH,284500,55309,tH,tH,False,True,124.54992,True,False,158.48029,111.08015,0,3,3,0,1,226.922,152.05154,2.3037865,True,hadronic,2.3117471119563445e-05,2.3117471119563445e-05,0.0,train,0.0,2.3117471119563445e-05,signal_top_higgs,1,2.3117471119563445e-05,1.7616672407522434e-06,0.42329441118857486
284500:56863:tH,284500,56863,tH,tH,False,True,125.73342,True,False,120.67924,88.32091,0,3,3,0,1,273.14807,134.27002,1.2787194,True,hadronic,-2.1070616966116477e-05,-2.1070616966116477e-05,0.0,train,0.0,-2.1070616966116477e-05,signal_top_higgs,1,2.1070616966116477e-05,1.6056866886375413e-06,0.4718386686864172
284500:62674:tH,284500,62674,tH,tH,False,True,126.27131,True,False,103.339294,78.39958,0,4,4,0,2,129.252,42.98594,2.1497755,True,hadronic,-2.1436891857382572e-05,-2.1436891857382572e-05,0.0,train,0.0,-2.1436891857382572e-05,signal_top_higgs,1,2.1436891857382572e-05,1.633598672336637e-06,0.4419613752695726
284500:58772:tH,284500,58772,tH,tH,False,True,126.41339,True,False,127.917206,30.790407,0,3,3,0,1,177.70134,93.88761,1.1147321,True,hadronic,1.9463479691662487e-05,1.9463479691662487e-05,0.0,train,0.0,1.9463479691662487e-05,signal_top_higgs,1,1.9463479691662487e-05,1.4832147680215587e-06,0.3710165054160368
284500:58575:tH,284500,58575,tH,tH,False,True,124.00743,True,False,121.93895,45.294018,0,3,3,0,1,129.31653,60.36702,1.4771276,True,hadronic,2.3976146196936544e-05,2.3976146196936544e-05,0.0,train,0.0,2.3976146196936544e-05,signal_top_higgs,1,2.3976146196936544e-05,1.8271025881756235e-06,0.3710165054160368
284500:59335:tH,284500,59335,tH,tH,False,True,123.66789,True,False,98.354706,44.470272,0,3,3,0,1,203.98541,85.87372,0.65456474,True,hadronic,2.007920216036417e-05,2.007920216036417e-05,0.0,train,0.0,2.007920216036417e-05,signal_top_higgs,1,2.007920216036417e-05,1.5301359081798744e-06,0.3938435160559624
284500:59656:tH,284500,59656,tH,tH,False,True,125.24834,True,False,65.942986,34.75277,0,3,3,0,1,170.06244,82.79371,1.0819491,True,hadronic,-2.05847840247718e-05,-2.05847840247718e-05,0.0,train,0.0,-2.05847840247718e-05,signal_top_higgs,1,2.05847840247718e-05,1.5686637819009592e-06,0.3710165054160368
284500:53061:tH,284500,53061,tH,tH,False,True,125.972145,True,False,76.2347,59.60654,0,4,4,0,1,239.07349,85.91397,1.6283684,True,hadronic,-2.560123868347502e-05,-2.560123868347502e-05,0.0,train,0.0,-2.560123868347502e-05,signal_top_higgs,1,2.560123868347502e-05,1.950942786003521e-06,0.5872294131005525
284500:54381:tH,284500,54381,tH,tH,False,True,126.784134,True,False,58.127865,46.197273,0,4,4,0,2,387.3689,193.15347,1.0086912,True,hadronic,2.3907555569356843e-05,2.3907555569356843e-05,0.0,train,0.0,2.3907555569356843e-05,signal_top_higgs,1,2.3907555569356843e-05,1.8218756383503227e-06,0.63183174045381
284500:50047:tH,284500,50047,tH,tH,False,True,124.93237,True,False,69.2765,62.272697,0,4,4,0,1,302.29694,146.01917,0.7317193,True,hadronic,-1.4351744200872155e-05,-1.4351744200872155e-05,0.0,train,0.0,-1.4351744200872155e-05,signal_top_higgs,1,1.4351744200872155e-05,1.0936748866504006e-06,0.6322986438744095
284500:50781:tH,284500,50781,tH,tH,False,True,126.88182,True,False,108.86187,42.23525,0,3,3,0,1,162.54019,78.01385,1.8633019,True,hadronic,-2.2450777767833194e-05,-2.2450777767833194e-05,0.0,train,0.0,-2.2450777767833194e-05,signal_top_higgs,1,2.2450777767833194e-05,1.7108618636720243e-06,0.3710165054160368
284500:57867:tH,284500,57867,tH,tH,False,True,126.18517,True,False,61.68836,46.732468,0,3,3,0,1,149.34499,67.54939,0.5333269,True,hadronic,2.401968026347543e-05,2.401968026347543e-05,0.0,train,0.0,2.401968026347543e-05,signal_top_higgs,1,2.401968026347543e-05,1.8304201023830223e-06,0.3710165054160368
284500:57793:tH,284500,57793,tH,tH,False,True,126.187035,True,False,62.69025,53.91435,0,3,3,0,1,154.83284,64.61859,1.0658414,True,hadronic,-2.0732005355564544e-05,-2.0732005355564544e-05,0.0,train,0.0,-2.0732005355564544e-05,signal_top_higgs,1,2.0732005355564544e-05,1.5798827856689816e-06,0.3710165054160368
284500:57262:tH,284500,57262,tH,tH,False,True,125.041985,True,False,133.85413,28.234987,0,4,4,0,1,276.25006,133.1768,0.8164909,True,hadronic,2.5876407946386064e-05,2.5876407946386064e-05,0.0,train,0.0,2.5876407946386064e-05,signal_top_higgs,1,2.5876407946386064e-05,1.971912063898372e-06,0.6322986438744095
284500:63851:tH,284500,63851,tH,tH,False,True,125.75362,True,False,46.52972,47.53989,0,3,3,0,1,201.8443,112.469124,1.3988717,True,hadronic,2.3125953683892233e-05,2.3125953683892233e-05,0.0,train,0.0,2.3125953683892233e-05,signal_top_higgs,1,2.3125953683892233e-05,1.7623136546968445e-06,0.39372205350741074
284500:64443:tH,284500,64443,tH,tH,False,True,123.01816,True,False,112.982895,36.213158,0,3,3,0,2,271.03256,93.877426,0.72144663,True,hadronic,2.197304879259383e-05,2.197304879259383e-05,0.0,train,0.0,2.197304879259383e-05,signal_top_higgs,1,2.197304879259383e-05,1.6744565197966247e-06,0.5321872857668131
284500:59149:tH,284500,59149,tH,tH,False,True,126.94608,True,False,160.77151,30.511171,0,3,3,0,1,244.72087,117.088905,0.523937,True,hadronic,-2.3089284288306192e-05,-2.3089284288306192e-05,0.0,train,0.0,-2.3089284288306192e-05,signal_top_higgs,1,2.3089284288306192e-05,1.7595192628445522e-06,0.42302293659842216
284500:60305:tH,284500,60305,tH,tH,False,True,124.262764,True,False,102.52345,75.92353,0,4,4,0,1,550.16833,340.98047,1.833897,True,hadronic,-2.044468026143503e-05,-2.044468026143503e-05,0.0,train,0.0,-2.044468026143503e-05,signal_top_higgs,1,2.044468026143503e-05,1.5579871724699381e-06,0.5839338603512183
284500:54574:tH,284500,54574,tH,tH,False,True,125.298256,True,False,86.73883,53.330612,0,3,3,0,1,94.6157,37.53832,0.7714569,True,hadronic,2.102871090130449e-05,2.102871090130449e-05,0.0,train,0.0,2.102871090130449e-05,signal_top_higgs,1,2.102871090130449e-05,1.6024932363266766e-06,0.3710165054160368
284500:54985:tH,284500,54985,tH,tH,False,True,124.30003,True,False,76.20671,52.52786,0,3,3,0,1,141.73503,72.33924,0.9726749,True,hadronic,5.0991812413652095e-06,5.0991812413652095e-06,0.0,train,0.0,5.0991812413652095e-06,signal_top_higgs,1,5.0991812413652095e-06,3.8858318460142564e-07,0.3710165054160368
284500:55279:tH,284500,55279,tH,tH,False,True,123.36135,True,False,72.583664,44.24103,0,3,3,0,1,214.4624,120.81968,1.3182346,True,hadronic,-2.1503105760038562e-05,-2.1503105760038562e-05,0.0,train,0.0,-2.1503105760038562e-05,signal_top_higgs,1,2.1503105760038562e-05,1.6386445038027224e-06,0.41401192967291117
284500:55297:tH,284500,55297,tH,tH,False,True,125.70787,True,False,76.41425,53.86323,0,4,4,0,2,186.55455,97.952034,2.4495142,True,hadronic,2.4004415038199086e-05,2.4004415038199086e-05,0.0,train,0.0,2.4004415038199086e-05,signal_top_higgs,1,2.4004415038199086e-05,1.829256815657024e-06,0.44694027380403795
284500:59103:tH,284500,59103,tH,tH,False,True,124.30177,True,False,69.64787,50.1027,0,4,4,0,1,194.61203,61.799904,1.866065,True,hadronic,-1.5785915557718394e-05,-1.5785915557718394e-05,0.0,train,0.0,-1.5785915557718394e-05,signal_top_higgs,1,1.5785915557718394e-05,1.2029659368657984e-06,0.43802765296211754
284500:59236:tH,284500,59236,tH,tH,False,True,126.5968,True,False,244.39069,207.38127,0,3,3,0,2,401.12137,147.2976,3.0173917,True,hadronic,2.3349386518995676e-05,2.3349386518995676e-05,0.0,train,0.0,2.3349386518995676e-05,signal_top_higgs,1,2.3349386518995676e-05,1.7793403573181807e-06,0.5135329182678849
284500:64971:tH,284500,64971,tH,tH,False,True,124.66298,True,False,87.762566,73.65486,0,4,4,0,2,282.15567,104.25741,1.1437514,True,hadronic,1.4815289400842217e-05,1.4815289400842217e-05,0.0,train,0.0,1.4815289400842217e-05,signal_top_higgs,1,1.4815289400842217e-05,1.128999355714153e-06,0.6338267778171054
284500:64805:tH,284500,64805,tH,tH,False,True,124.29086,True,False,125.46935,78.94116,0,5,5,0,1,280.22726,108.65712,2.3595076,True,hadronic,-2.3269993754856328e-05,-2.3269993754856328e-05,0.0,train,0.0,-2.3269993754856328e-05,signal_top_higgs,1,2.3269993754856328e-05,1.7732902305108978e-06,0.5193503604296824
284500:65572:tH,284500,65572,tH,tH,False,True,124.2418,True,False,64.715355,53.06809,0,4,4,0,1,300.45352,146.80786,1.1422789,True,hadronic,2.2415630687276968e-05,2.2415630687276968e-05,0.0,train,0.0,2.2415630687276968e-05,signal_top_higgs,1,2.2415630687276968e-05,1.7081834798598959e-06,0.6322986438744095
284500:65330:tH,284500,65330,tH,tH,False,True,123.62519,True,False,116.1127,86.128174,0,3,3,0,1,193.98703,66.86299,1.0494199,True,hadronic,-2.497086417612221e-05,-2.497086417612221e-05,0.0,train,0.0,-2.497086417612221e-05,signal_top_higgs,1,2.497086417612221e-05,1.9029050870153732e-06,0.3725278334111861
284500:61415:tH,284500,61415,tH,tH,False,True,124.60538,True,False,141.55283,85.528275,0,4,4,0,1,224.15392,110.99183,1.5113833,True,hadronic,2.1943858499730215e-05,2.1943858499730215e-05,0.0,train,0.0,2.1943858499730215e-05,signal_top_higgs,1,2.1943858499730215e-05,1.6722320730818507e-06,0.5872294131005525
284500:61831:tH,284500,61831,tH,tH,False,True,124.892456,True,False,65.78545,56.28771,0,5,5,0,1,264.1138,79.51577,0.969879,True,hadronic,1.983699578911382e-05,1.983699578911382e-05,0.0,train,0.0,1.983699578911382e-05,signal_top_higgs,1,1.983699578911382e-05,1.5116785679489127e-06,0.6288091918184918
284500:55780:tH,284500,55780,tH,tH,False,True,126.28822,True,False,86.25843,33.901714,0,4,4,0,1,347.15152,154.02739,1.2848395,True,hadronic,2.793778959736181e-05,2.793778959736181e-05,0.0,train,0.0,2.793778959736181e-05,signal_top_higgs,1,2.793778959736181e-05,2.1289996841847696e-06,0.6322986438744095
284500:56426:tH,284500,56426,tH,tH,False,True,126.449326,True,False,72.942406,44.675426,0,3,3,0,1,223.44418,130.94447,1.5853064,True,hadronic,-2.353578001642831e-05,-2.353578001642831e-05,0.0,train,0.0,-2.353578001642831e-05,signal_top_higgs,1,2.353578001642831e-05,1.7935444766449883e-06,0.41401192967291117
284500:56705:tH,284500,56705,tH,tH,False,True,124.67068,True,False,128.19513,55.114727,0,3,3,0,1,196.88069,108.807014,2.0875678,True,hadronic,-2.2271275251458437e-05,-2.2271275251458437e-05,0.0,train,0.0,-2.2271275251458437e-05,signal_top_higgs,1,2.2271275251458437e-05,1.69718287166228e-06,0.39353524075953616
284500:56583:tH,284500,56583,tH,tH,False,True,123.91089,True,False,120.95737,96.78302,0,3,3,0,2,203.05911,107.2131,1.5309466,True,hadronic,-2.129670156193725e-05,-2.129670156193725e-05,0.0,train,0.0,-2.129670156193725e-05,signal_top_higgs,1,2.129670156193725e-05,1.622915468724958e-06,0.47910684150856886
284500:51874:tH,284500,51874,tH,tH,False,True,125.062035,True,False,110.79758,85.52404,0,4,4,0,1,198.43626,81.238754,1.7031817,True,hadronic,2.810535521285139e-05,2.810535521285139e-05,0.0,train,0.0,2.810535521285139e-05,signal_top_higgs,1,2.810535521285139e-05,2.141769024479724e-06,0.45380994446410333
284500:51576:tH,284500,51576,tH,tH,False,True,125.84195,True,False,69.05235,57.15221,0,3,3,0,1,208.9848,110.9519,0.7754773,True,hadronic,2.141826863950744e-05,2.141826863950744e-05,0.0,train,0.0,2.141826863950744e-05,signal_top_higgs,1,2.141826863950744e-05,1.6321794897332142e-06,0.39372205350741074
284500:52287:tH,284500,52287,tH,tH,False,True,124.74349,True,False,165.41182,59.51654,0,3,3,0,1,201.1997,90.63298,1.2124575,True,hadronic,-2.2970613378253468e-05,-2.2970613378253468e-05,0.0,train,0.0,-2.2970613378253468e-05,signal_top_higgs,1,2.2970613378253468e-05,1.7504759443263245e-06,0.393872932639001
284500:57410:tH,284500,57410,tH,tH,False,True,124.95415,True,False,66.80862,65.53146,0,3,3,0,1,155.83588,78.02566,1.5103397,True,hadronic,-2.4854512409789248e-05,-2.4854512409789248e-05,0.0,train,0.0,-2.4854512409789248e-05,signal_top_higgs,1,2.4854512409789248e-05,1.894038498879832e-06,0.3710165054160368
284500:57724:tH,284500,57724,tH,tH,False,True,125.560524,True,False,89.78608,57.481182,0,6,6,0,1,591.9508,236.23096,0.48356092,True,hadronic,2.3689918760979984e-05,2.3689918760979984e-05,0.0,train,0.0,2.3689918760979984e-05,signal_top_higgs,1,2.3689918760979984e-05,1.8052906220344626e-06,0.5729366783447241
284500:58390:tH,284500,58390,tH,tH,False,True,124.27,True,False,81.17026,53.486534,0,5,5,0,1,535.2341,239.16507,0.6178275,True,hadronic,2.799562509175689e-05,2.799562509175689e-05,0.0,train,0.0,2.799562509175689e-05,signal_top_higgs,1,2.799562509175689e-05,2.133407038921002e-06,0.5898591502723689
284500:58957:tH,284500,58957,tH,tH,False,True,124.50447,True,False,80.58365,55.43379,0,4,4,0,1,328.77966,143.79391,0.8157523,True,hadronic,-0.0,-0.0,0.0,train,0.0,0.0,signal_top_higgs,1,0.0,0.0,0.6322986438744095
284500:58403:tH,284500,58403,tH,tH,False,True,124.94455,True,False,103.80208,74.908424,0,4,4,0,1,355.4167,148.07414,1.1910509,True,hadronic,-2.211144296288771e-05,-2.211144296288771e-05,0.0,train,0.0,-2.211144296288771e-05,signal_top_higgs,1,2.211144296288771e-05,1.685002849663627e-06,0.6322986438744095
284500:58821:tH,284500,58821,tH,tH,False,True,125.28106,True,False,146.58855,38.12937,0,3,3,0,2,218.02591,106.034134,2.2892766,True,hadronic,2.2255242557866045e-05,2.2255242557866045e-05,0.0,train,0.0,2.2255242557866045e-05,signal_top_higgs,1,2.2255242557866045e-05,1.695961100001502e-06,0.49520145641120455
284500:65185:tH,284500,65185,tH,tH,False,True,126.61997,True,False,68.72391,63.677883,0,3,3,0,1,135.7947,65.35813,1.0435976,True,hadronic,1.979142193967514e-05,1.979142193967514e-05,0.0,train,0.0,1.979142193967514e-05,signal_top_higgs,1,1.979142193967514e-05,1.508205612054392e-06,0.3710165054160368
284500:65992:tH,284500,65992,tH,tH,False,True,123.08018,True,False,93.7586,67.62791,0,3,3,0,1,239.77213,117.39711,1.1677554,True,hadronic,2.797450059010088e-05,2.797450059010088e-05,0.0,train,0.0,2.797450059010088e-05,signal_top_higgs,1,2.797450059010088e-05,2.1317972459487456e-06,0.4311088377379309
284500:65886:tH,284500,65886,tH,tH,False,True,125.396805,True,False,368.13718,52.73762,0,6,6,0,1,586.0497,175.92519,0.968193,True,hadronic,-1.163833192246933e-05,-1.163833192246933e-05,0.0,train,0.0,-1.163833192246933e-05,signal_top_higgs,1,1.163833192246933e-05,8.868992624138932e-07,0.6344022378539207
284500:66223:tH,284500,66223,tH,tH,False,True,124.306076,True,False,117.806656,53.968174,0,4,4,0,2,209.00551,87.55788,1.9154425,True,hadronic,-2.472942527318791e-05,-2.472942527318791e-05,0.0,train,0.0,-2.472942527318791e-05,signal_top_higgs,1,2.472942527318791e-05,1.8845062317191913e-06,0.5113949188784116
284500:66639:tH,284500,66639,tH,tH,False,True,125.84336,True,False,85.211815,40.044277,0,3,3,0,1,244.60306,109.317635,1.2074922,True,hadronic,2.302389649772462e-05,2.302389649772462e-05,0.0,train,0.0,2.302389649772462e-05,signal_top_higgs,1,2.302389649772462e-05,1.7545363852617512e-06,0.43190701246662927
284500:62048:tH,284500,62048,tH,tH,False,True,125.67856,True,False,69.73075,65.027054,0,4,4,0,1,363.68164,141.33102,0.8894719,True,hadronic,1.2446700435386924e-05,1.2446700435386924e-05,0.0,train,0.0,1.2446700435386924e-05,signal_top_higgs,1,1.2446700435386924e-05,9.485009973224053e-07,0.6322986438744095
284500:62123:tH,284500,62123,tH,tH,False,True,123.82454,True,False,182.05415,83.83565,0,3,3,0,2,185.07806,85.20026,2.4244435,True,hadronic,1.5897379817360628e-05,1.5897379817360628e-05,0.0,train,0.0,1.5897379817360628e-05,signal_top_higgs,1,1.5897379817360628e-05,1.2114600724791117e-06,0.4511318346839312
284500:62200:tH,284500,62200,tH,tH,False,True,126.474525,True,False,155.0525,40.93553,0,4,4,0,1,228.36957,73.754555,1.6499943,True,hadronic,2.5703322168423915e-05,2.5703322168423915e-05,0.0,train,0.0,2.5703322168423915e-05,signal_top_higgs,1,2.5703322168423915e-05,1.9587220595376445e-06,0.5872294131005525
284500:62396:tH,284500,62396,tH,tH,False,True,126.46865,True,False,63.827606,54.695618,0,3,3,0,2,121.99597,48.238754,2.330776,True,hadronic,1.992515989148537e-05,1.992515989148537e-05,0.0,train,0.0,1.992515989148537e-05,signal_top_higgs,1,1.992515989148537e-05,1.5183971147205295e-06,0.44170548061744186
284500:56310:tH,284500,56310,tH,tH,False,True,124.63917,True,False,121.96036,31.167126,0,4,4,0,2,226.21774,81.328,1.0952551,True,hadronic,2.282029046812428e-05,2.282029046812428e-05,0.0,train,0.0,2.282029046812428e-05,signal_top_higgs,1,2.282029046812428e-05,1.7390205846574622e-06,0.6158105945115362
284500:56891:tH,284500,56891,tH,tH,False,True,125.34773,True,False,143.0256,31.145702,0,5,5,0,2,320.84766,120.61676,0.6331418,True,hadronic,2.3722991290971547e-05,2.3722991290971547e-05,0.0,train,0.0,2.3722991290971547e-05,signal_top_higgs,1,2.3722991290971547e-05,1.8078109146890351e-06,0.6344022378539207
284500:56840:tH,284500,56840,tH,tH,False,True,125.29903,True,False,54.60415,51.999947,0,5,5,0,1,190.97337,47.716705,1.0033336,True,hadronic,2.928954249130905e-05,2.928954249130905e-05,0.0,train,0.0,2.928954249130905e-05,signal_top_higgs,1,2.928954249130905e-05,2.2320100341725615e-06,0.42920114000080617
284500:52553:tH,284500,52553,tH,tH,False,True,126.30077,True,False,108.889885,97.54464,0,3,3,0,1,227.19904,114.729164,1.2427722,True,hadronic,2.3456457958912512e-05,2.3456457958912512e-05,0.0,train,0.0,2.3456457958912512e-05,signal_top_higgs,1,2.3456457958912512e-05,1.787499738037036e-06,0.4311088377379309
284500:52121:tH,284500,52121,tH,tH,False,True,123.74814,True,False,163.43369,35.289368,0,4,4,0,1,298.62015,118.74856,1.4233016,True,hadronic,2.2488960882524615e-05,2.2488960882524615e-05,0.0,train,0.0,2.2488960882524615e-05,signal_top_higgs,1,2.2488960882524615e-05,1.7137716085119276e-06,0.6322986438744095
284500:52844:tH,284500,52844,tH,tH,False,True,124.26291,True,False,138.50377,27.284264,0,5,5,0,1,270.32498,81.831985,1.8432614,True,hadronic,1.6328339723345945e-05,1.6328339723345945e-05,0.0,train,0.0,1.6328339723345945e-05,signal_top_higgs,1,1.6328339723345945e-05,1.2443013787156537e-06,0.6344022378539207
284500:52378:tH,284500,52378,tH,tH,False,True,125.54134,True,False,105.46612,84.34573,0,5,5,0,1,463.49817,132.74112,1.2503264,True,hadronic,2.1058879290392468e-05,2.1058879290392468e-05,0.0,train,0.0,2.1058879290392468e-05,signal_top_higgs,1,2.1058879290392468e-05,1.6047922188792094e-06,0.6344022378539207
284500:59266:tH,284500,59266,tH,tH,False,True,123.62704,True,False,96.98412,53.294483,0,3,3,0,2,249.7532,153.38869,2.1849942,True,hadronic,2.1894124492743494e-05,2.1894124492743494e-05,0.0,train,0.0,2.1894124492743494e-05,signal_top_higgs,1,2.1894124492743494e-05,1.6684420923176613e-06,0.5151989269087256
284500:60084:tH,284500,60084,tH,tH,False,True,126.05729,True,False,104.16932,71.505745,0,3,3,0,1,389.8841,154.36404,1.4924135,True,hadronic,1.391299582317632e-05,1.391299582317632e-05,0.0,train,0.0,1.391299582317632e-05,signal_top_higgs,1,1.391299582317632e-05,1.060240059807864e-06,0.4717102816004865
284500:60231:tH,284500,60231,tH,tH,False,True,125.5929,True,False,73.653625,54.938507,0,4,4,0,1,213.74744,68.41799,1.0914032,True,hadronic,-2.29118461235816e-05,-2.29118461235816e-05,0.0,train,0.0,-2.29118461235816e-05,signal_top_higgs,1,2.29118461235816e-05,1.745997584783928e-06,0.5173652754901065
284500:65053:tH,284500,65053,tH,tH,False,True,123.909454,True,False,186.97177,191.05406,0,3,3,0,2,192.2284,133.0431,2.0970075,True,hadronic,2.3068786248551048e-05,2.3068786248551048e-05,0.0,train,0.0,2.3068786248551048e-05,signal_top_higgs,1,2.3068786248551048e-05,1.7579572094110467e-06,0.452695178487132
284500:65288:tH,284500,65288,tH,tH,False,True,125.50095,True,False,81.59409,62.49545,0,3,3,0,2,257.63922,109.82459,1.1519171,True,hadronic,-2.136347594118913e-05,-2.136347594118913e-05,0.0,train,0.0,-2.136347594118913e-05,signal_top_higgs,1,2.136347594118913e-05,1.6280040113186182e-06,0.5277833279280234
284500:60339:tH,284500,60339,tH,tH,False,True,123.259,True,False,142.17703,49.57909,0,4,4,0,1,148.64334,51.949368,1.1234372,True,hadronic,-2.0638024908185087e-05,-2.0638024908185087e-05,0.0,train,0.0,-2.0638024908185087e-05,signal_top_higgs,1,2.0638024908185087e-05,1.5727210042369494e-06,0.40559605765934914
284500:60013:tH,284500,60013,tH,tH,False,True,125.73204,True,False,263.8958,60.571564,0,4,4,0,1,324.5172,121.01869,2.3910046,True,hadronic,-2.045839627080018e-05,-2.045839627080018e-05,0.0,train,0.0,-2.045839627080018e-05,signal_top_higgs,1,2.045839627080018e-05,1.5590324011736948e-06,0.5175437140051081
284500:60733:tH,284500,60733,tH,tH,False,True,125.97868,True,False,111.47688,71.15888,0,5,5,0,1,381.3722,115.92616,1.4291235,True,hadronic,2.338189114528186e-05,2.338189114528186e-05,0.0,train,0.0,2.338189114528186e-05,signal_top_higgs,1,2.338189114528186e-05,1.7818173728621865e-06,0.6344022378539207
284500:61552:tH,284500,61552,tH,tH,False,True,125.812454,True,False,122.637245,76.49417,0,6,6,0,1,518.85583,246.1816,0.6397806,True,hadronic,-2.4353832278830346e-05,-2.4353832278830346e-05,0.0,train,0.0,-2.4353832278830346e-05,signal_top_higgs,1,2.4353832278830346e-05,1.8558841618312865e-06,0.590014798162571
284500:47582:tH,284500,47582,tH,tH,False,True,123.700676,True,False,73.60635,59.537334,0,3,3,0,1,152.98415,87.452614,1.4741094,True,hadronic,-2.2587388612227805e-05,-2.2587388612227805e-05,0.0,train,0.0,-2.2587388612227805e-05,signal_top_higgs,1,2.2587388612227805e-05,1.721272295161558e-06,0.3710165054160368
284500:47239:tH,284500,47239,tH,tH,False,True,124.127785,True,False,94.106636,57.836304,0,3,3,0,1,155.67355,72.297356,1.6265552,True,hadronic,2.1719962729301698e-05,2.1719962729301698e-05,0.0,train,0.0,2.1719962729301698e-05,signal_top_higgs,1,2.1719962729301698e-05,1.6551700924669767e-06,0.3710165054160368
284500:47302:tH,284500,47302,tH,tH,False,True,123.72444,True,False,75.95238,55.08771,0,3,3,0,1,426.9688,198.65132,1.0575312,True,hadronic,2.0981023326835897e-05,2.0981023326835897e-05,0.0,train,0.0,2.0981023326835897e-05,signal_top_higgs,1,2.0981023326835897e-05,1.598859203983876e-06,0.4520491063448141
284500:53284:tH,284500,53284,tH,tH,False,True,125.536415,True,False,100.50518,30.846268,0,3,3,0,1,170.63889,103.91109,0.96161395,True,hadronic,2.0787764274698042e-05,2.0787764274698042e-05,0.0,train,0.0,2.0787764274698042e-05,signal_top_higgs,1,2.0787764274698042e-05,1.5841318949555985e-06,0.3710165054160368
