event_id,sample,process,process_role,m_gammagamma,n_electrons,n_muons,n_leptons,n_jets,n_jets_central,n_jets_forward,n_bjets,n_bjets_central,ht_jets,lead_jet_pt,sublead_jet_pt,met,pt_gg,delta_r_gg,photon_ti,partition,bdt_score,category,significance_model_weight_36fb
data|307935|307935|3595785066,data,data,observed_data,110.70907993002957,0,0,0,4,4,0,1,1,326.7012767791748,168.47344970703125,104.58909606933594,41.72708511352539,153.94577191323017,1.4438785942942143,False,val,0.5656538438703297,ttH_had_BDT3,0.0031639190617378855
data|307935|307935|3598044684,data,data,observed_data,137.7185095421788,0,0,0,4,4,0,1,1,278.8473777770996,93.18529510498047,87.83480834960938,58.35787582397461,108.23635130167978,1.9262778149842392,False,train,0.6786126489025582,ttH_had_BDT3,0.0031639190617378855
data|307935|307935|3677460205,data,data,observed_data,107.11568776890077,0,0,0,3,3,0,1,1,125.4994125366211,55.94972610473633,36.4649772644043,49.469512939453125,51.183789755090466,2.7132750562063035,False,train,0.12370561445501113,unassigned,0.0031639190617378855
data|307935|307935|3688161205,data,data,observed_data,119.4795062867133,0,0,0,3,3,0,1,1,384.9186897277832,269.49920654296875,58.37531661987305,9.557160377502441,195.23907786687846,1.175054199441634,False,train,0.26727168005463486,unassigned,0.0031639190617378855
data|307935|307935|3694950610,data,data,observed_data,127.24989131214153,0,0,0,4,4,0,1,1,183.81146240234375,71.02669525146484,55.384742736816406,37.469268798828125,122.24389827430635,1.8103868617938885,False,train,0.5344721558609298,ttH_had_BDT3,0.0
data|307935|307935|3694669890,data,data,observed_data,135.34569828920402,0,0,0,6,6,0,1,1,364.2533473968506,127.12732696533203,72.06837463378906,6.319990634918213,10.380262235607008,3.2859482467739576,False,test,0.7203308938634274,ttH_had_BDT3,0.0031639190617378855
data|307935|307935|3709679951,data,data,observed_data,106.6091524779259,0,0,0,3,3,0,1,1,190.89130020141602,90.16727447509766,53.02025604248047,19.27079963684082,37.223308824632944,2.852366464021686,False,train,0.16616769496016384,unassigned,0.0031639190617378855
data|307935|307935|3727517642,data,data,observed_data,106.25660054718729,0,0,0,3,3,0,1,1,135.89539909362793,81.60169982910156,27.203853607177734,29.288244247436523,72.495075419961,2.148534288987543,False,val,0.08531940179942668,unassigned,0.0031639190617378855
data|308084|308084|1469220447,data,data,observed_data,153.11658622680727,0,0,0,3,3,0,1,1,189.51418113708496,90.58654022216797,71.7771987915039,37.214717864990234,61.81428091944037,2.857394485433218,False,test,0.27551279562082354,unassigned,0.0031639190617378855
data|308084|308084|1469208753,data,data,observed_data,123.62655806376208,0,0,0,3,3,0,1,1,169.67726135253906,68.03392028808594,58.11225509643555,5.023125171661377,30.329184542162864,3.279857090341368,False,val,0.11385834268724579,unassigned,0.0
data|308084|308084|1486600877,data,data,observed_data,113.39600542322425,0,0,0,5,5,0,2,2,245.43471717834473,77.44143676757812,68.82115936279297,69.23866271972656,31.009106747607426,2.9872802563587304,False,train,0.7211763816457998,ttH_had_BDT3,0.0031639190617378855
data|308084|308084|1494317424,data,data,observed_data,140.14033755068905,0,0,0,4,4,0,1,1,238.30485916137695,94.55243682861328,56.215919494628906,22.759674072265625,34.00578154964308,3.272198772646529,False,train,0.3698893503567925,ttH_had_BDT3,0.0031639190617378855
data|308084|308084|1508334675,data,data,observed_data,136.41514015502275,0,0,0,4,4,0,1,1,202.20498657226562,60.8212776184082,60.76210403442383,50.64175796508789,77.58219564738746,2.52295012706293,False,test,0.32593143452104206,tH_had_4j1b,0.0031639190617378855
data|308084|308084|1517235460,data,data,observed_data,125.9995241816313,0,0,0,4,4,0,1,1,164.16081428527832,64.5702133178711,40.337764739990234,6.448514938354492,84.35789097989874,2.4895918894390063,False,train,0.20450973074602763,tH_had_4j1b,0.0
data|307569|307569|2044316064,data,data,observed_data,107.73111682418913,0,0,0,3,3,0,1,1,224.75764846801758,128.87933349609375,59.12894821166992,11.068079948425293,56.71234407787733,2.969657462063889,False,train,0.16488443989047857,unassigned,0.0031639190617378855
data|307569|307569|2092100894,data,data,observed_data,123.59480803377824,0,0,0,3,3,0,1,1,232.7284107208252,117.33553314208984,87.7690658569336,25.17888641357422,114.40544379976768,2.0182549457351744,False,train,0.2946144380707307,unassigned,0.0
data|307569|307569|2106762744,data,data,observed_data,149.14042721345493,0,0,0,4,4,0,2,2,166.5719051361084,56.2064094543457,48.501834869384766,25.531780242919922,80.00244869603884,2.2099271752887946,False,val,0.36859159876210734,ttH_had_BDT3,0.0031639190617378855
data|307569|307569|2106700590,data,data,observed_data,108.8207200852165,0,0,0,4,4,0,1,1,190.1146411895752,98.46688842773438,32.42405319213867,46.51824188232422,45.470181863627175,3.2201154270013377,False,val,0.26728719653500016,tH_had_4j1b,0.0031639190617378855
data|307732|307732|5035835801,data,data,observed_data,110.50476368076444,0,0,0,3,3,0,2,2,177.9299030303955,89.61274719238281,58.57892990112305,12.474081993103027,13.931457199757611,3.1322767675802172,False,train,0.23789425745974876,unassigned,0.0031639190617378855
data|307732|307732|5036952011,data,data,observed_data,136.29703927383662,0,0,0,3,3,0,1,1,185.73394203186035,131.9405059814453,28.40143394470215,45.94106674194336,102.04579270213459,1.858988811361592,False,train,0.2569031046683823,unassigned,0.0031639190617378855
data|307732|307732|5038881648,data,data,observed_data,115.50112759930757,0,0,0,4,4,0,1,1,199.3702907562256,73.08084106445312,61.48790740966797,17.70213508605957,28.257161448035152,3.224327924426425,False,test,0.22935605898384925,tH_had_4j1b,0.0031639190617378855
data|307732|307732|5058955601,data,data,observed_data,131.31639399958706,0,0,0,3,3,0,1,1,112.32665634155273,56.46855545043945,29.48725700378418,38.725833892822266,43.69955164740643,2.8563222045061973,False,train,0.06666140799529505,unassigned,0.0031639190617378855
data|307732|307732|5124994822,data,data,observed_data,142.1071073300837,0,0,0,3,3,0,1,1,165.30193710327148,81.17220306396484,47.40398406982422,10.033224105834961,82.09383100451598,2.5617201093929496,False,train,0.16015685334999846,unassigned,0.0031639190617378855
data|307935|307935|1080985116,data,data,observed_data,156.2569265762593,0,0,0,7,7,0,1,1,728.5535945892334,261.7492370605469,196.5211181640625,75.78687286376953,71.39552117284475,3.0046757203053325,False,train,0.6380385019615918,ttH_had_BDT3,0.0031639190617378855
data|307935|307935|1092892513,data,data,observed_data,135.74927668779478,0,0,0,3,3,0,1,1,155.06503677368164,82.37066650390625,44.01348114013672,47.01199722290039,66.91576770849758,2.4371331508323113,False,test,0.2143171258764834,unassigned,0.0031639190617378855
data|307935|307935|1094811701,data,data,observed_data,112.77791878217009,0,0,0,3,3,0,1,1,128.46060180664062,55.431236267089844,39.4034423828125,36.4380989074707,50.25278592289092,2.9570432048835404,False,train,0.10200689436552028,unassigned,0.0031639190617378855
data|307935|307935|1124706379,data,data,observed_data,150.46538267067396,0,0,0,4,4,0,1,1,400.66084480285645,183.91983032226562,152.05014038085938,18.749025344848633,128.40432597996283,2.1367591073691043,False,val,0.6313329978829767,ttH_had_BDT3,0.0031639190617378855
data|307935|307935|1124437364,data,data,observed_data,136.6418495977613,0,0,0,3,3,0,1,1,146.97704315185547,67.11693572998047,40.058265686035156,27.58504867553711,70.08672587030824,2.4632706489533205,False,test,0.1532552678206302,unassigned,0.0031639190617378855
data|308084|308084|186517640,data,data,observed_data,109.28746685933646,0,0,0,3,3,0,1,1,93.51420021057129,34.48860168457031,30.16629409790039,59.20920181274414,61.83408385762375,2.794518441700288,False,test,0.08715126944736806,unassigned,0.0031639190617378855
data|308084|308084|191731505,data,data,observed_data,132.5568188058673,0,0,0,3,3,0,1,1,155.07608032226562,88.76172637939453,33.837581634521484,17.156635284423828,79.294025544599,2.3394325250099537,False,train,0.16529837872776623,unassigned,0.0031639190617378855
data|308084|308084|193487179,data,data,observed_data,125.19089822719378,0,0,0,3,3,0,1,1,109.62833786010742,50.12153244018555,30.68655776977539,7.43649959564209,13.0165869894677,3.271499065048269,False,train,0.042974665232513094,unassigned,0.0
data|308084|308084|219137312,data,data,observed_data,119.29275629987481,0,0,0,3,3,0,1,1,164.50643920898438,98.4140625,37.50624084472656,39.34309387207031,64.96023800271836,2.581210615335345,False,train,0.24777964422241947,unassigned,0.0031639190617378855
data|308084|308084|223089509,data,data,observed_data,108.33175919180648,0,0,0,3,3,0,1,1,209.47940826416016,139.70921325683594,36.07195281982422,12.562084197998047,134.4632312998364,1.5425482913815078,False,val,0.3504097295269072,unassigned,0.0031639190617378855
data|308084|308084|233349863,data,data,observed_data,112.75790605494718,0,0,0,3,3,0,1,1,289.2052917480469,142.39549255371094,78.4931640625,21.33020782470703,18.88355851346164,3.425467617217664,False,train,0.21516817896590051,unassigned,0.0031639190617378855
data|308084|308084|236548834,data,data,observed_data,110.44813587294513,0,0,0,3,3,0,1,1,128.0279655456543,65.97921752929688,31.527883529663086,4.569865703582764,27.47439133623088,3.082495421525524,False,val,0.05345502786898248,unassigned,0.0031639190617378855
data|308084|308084|237840184,data,data,observed_data,121.24209973640704,0,0,0,3,3,0,1,1,81.65315818786621,27.966089248657227,26.991764068603516,20.33727264404297,29.89521216115256,2.7337116239778574,False,train,0.04077810480790542,unassigned,0.0
data|307732|307732|4218007874,data,data,observed_data,132.8169680646482,0,0,0,3,3,0,1,1,108.55264663696289,44.64460754394531,33.093563079833984,13.329773902893066,43.30080215724887,3.3020112446266685,False,val,0.045561993876942146,unassigned,0.0031639190617378855
data|307732|307732|4225595959,data,data,observed_data,125.63516148156016,0,0,0,3,3,0,1,1,211.05152893066406,123.29061126708984,55.37269592285156,25.511960983276367,110.39780337616197,2.208952478014905,False,val,0.2908814348679007,unassigned,0.0
data|307732|307732|4243658361,data,data,observed_data,123.58087576707615,0,0,0,5,5,0,1,1,541.1931705474854,213.5383758544922,204.66839599609375,26.49381446838379,58.588672977003604,2.2746413488988835,False,val,0.4470765640382668,ttH_had_BDT3,0.0
data|307732|307732|3837708693,data,data,observed_data,136.0921557430046,0,0,0,3,3,0,1,1,177.40670776367188,88.40544891357422,63.77589797973633,23.68092155456543,77.24246487458758,2.1327192691567096,False,test,0.21617270627807003,unassigned,0.0031639190617378855
data|307732|307732|3851064068,data,data,observed_data,112.98312645941722,0,0,0,5,5,0,1,1,430.3585033416748,146.41514587402344,122.41178131103516,15.9706449508667,91.22755990258035,2.1464381801144574,False,train,0.7679063596548411,ttH_had_BDT2,0.0031639190617378855
data|307732|307732|3859274476,data,data,observed_data,107.36128325835297,0,0,0,5,5,0,1,1,415.4066467285156,135.6570587158203,113.43506622314453,36.94010543823242,42.445947452094195,2.828474714245364,False,train,0.6765034537631482,ttH_had_BDT3,0.0031639190617378855
data|307732|307732|3921913587,data,data,observed_data,124.44306787646234,0,0,0,3,3,0,1,1,122.56566429138184,62.13195037841797,31.860687255859375,22.690322875976562,97.16644736999872,2.1189100469018065,False,train,0.08030057948167198,unassigned,0.0
data|307732|307732|3930355920,data,data,observed_data,107.04891288222022,0,0,0,3,3,0,1,1,249.3572006225586,85.07350158691406,83.86585235595703,9.943706512451172,35.78520241396082,2.8495395213817067,False,train,0.1779626312244064,unassigned,0.0031639190617378855
data|307732|307732|3928886458,data,data,observed_data,106.61359254045891,0,0,0,3,3,0,1,1,88.4082260131836,31.69001007080078,31.213533401489258,5.440483093261719,28.078246008209433,2.9452076855497613,False,train,0.03985353426666798,unassigned,0.0031639190617378855
data|307732|307732|3607223538,data,data,observed_data,146.68067221674363,0,0,0,5,5,0,1,1,401.1463203430176,159.9458770751953,110.05441284179688,39.97910690307617,23.67951175427477,3.1011917840925873,True,train,0.6937107432097095,ttH_had_BDT3,0.0
data|307732|307732|3635924755,data,data,observed_data,126.15113089844296,0,0,0,4,4,0,1,1,186.9315357208252,74.64675903320312,57.47889709472656,34.74560546875,73.8640420621959,2.4357616192427267,False,test,0.3176271852422893,tH_had_4j1b,0.0
data|307732|307732|3633910655,data,data,observed_data,149.58539655776497,0,0,0,4,4,0,1,1,218.92241287231445,97.15672302246094,67.8888931274414,6.1791276931762695,40.94533781947715,2.9516364297812463,False,train,0.2672123600051069,tH_had_4j1b,0.0031639190617378855
data|307569|307569|2476943010,data,data,observed_data,115.79881349591453,0,0,0,3,3,0,1,1,255.38920211791992,176.5894012451172,43.087345123291016,51.22449493408203,97.42519332244169,2.417737760764389,False,test,0.287723840945306,unassigned,0.0031639190617378855
data|307569|307569|2481752943,data,data,observed_data,119.96400645039719,0,0,0,3,3,0,1,1,100.35586547851562,36.24654769897461,35.58659362792969,18.25064468383789,37.46522488530564,3.0930790810131934,False,train,0.04077612206466364,unassigned,0.0031639190617378855
data|307569|307569|2508939728,data,data,observed_data,145.23847111039655,0,0,0,3,3,0,1,1,126.55504608154297,67.99604034423828,29.8183536529541,19.632492065429688,62.12682738890431,2.531489689498946,False,test,0.08440732978937816,unassigned,0.0031639190617378855
data|307569|307569|2551349417,data,data,observed_data,132.77067087596726,0,0,0,3,3,0,2,2,120.40539169311523,67.56372833251953,27.086294174194336,1.6712990999221802,58.13125080273573,2.6749782712846106,False,train,0.0827683307184837,unassigned,0.0031639190617378855
data|307569|307569|2563991968,data,data,observed_data,158.12910380681888,0,0,0,4,4,0,1,1,374.1454658508301,173.86253356933594,115.22322845458984,17.48311996459961,97.36394301191798,2.3393890123590406,False,train,0.4859620070480911,ttH_had_BDT3,0.0031639190617378855
data|308084|308084|1543845480,data,data,observed_data,106.12657900269012,0,0,0,4,4,0,2,2,649.6748867034912,408.1080322265625,158.3061065673828,103.73731994628906,200.74609486456848,1.5171359869183758,False,train,0.8409101821276049,ttH_had_BDT2,0.0031639190617378855
data|308084|308084|1546933122,data,data,observed_data,119.66705559267076,0,0,0,3,3,0,1,1,287.11229705810547,107.44181060791016,98.8984146118164,19.065053939819336,80.78376926488278,2.3233465551833477,False,test,0.3026187978808977,unassigned,0.0031639190617378855
data|308084|308084|1592143428,data,data,observed_data,130.46074825051892,0,0,0,3,3,0,1,1,152.57643508911133,82.53404998779297,44.24216842651367,19.89785385131836,56.728982933052585,2.5511003701228425,False,train,0.12712023883171591,unassigned,0.0031639190617378855
data|308084|308084|1601074073,data,data,observed_data,120.30839985640561,0,0,0,3,3,0,2,2,132.815185546875,64.96058654785156,39.470733642578125,41.916446685791016,63.65127440729912,2.544256212758024,False,train,0.20419053694078482,unassigned,0.0
data|308084|308084|1610430989,data,data,observed_data,106.42729363810817,0,0,0,4,4,0,1,1,376.0523796081543,161.23944091796875,138.53794860839844,4.948107719421387,19.926891345559618,2.857091856109213,False,test,0.3687699511035437,ttH_had_BDT3,0.0031639190617378855
data|308084|308084|1623382039,data,data,observed_data,113.51515473387165,0,0,0,4,4,0,1,1,307.46019744873047,202.9680633544922,43.78622055053711,48.789432525634766,108.72573657984125,1.8332928997634168,False,train,0.5796400115524092,ttH_had_BDT3,0.0031639190617378855
data|308084|308084|1635407708,data,data,observed_data,150.70925221915044,0,0,0,3,3,0,1,1,117.23565101623535,58.39677047729492,33.43870162963867,51.62263107299805,19.814069372454675,2.920501538859939,False,train,0.08277038785250455,unassigned,0.0031639190617378855
data|307732|307732|4309185579,data,data,observed_data,117.77092833721593,0,0,0,3,3,0,1,1,128.61626625061035,61.474185943603516,35.771575927734375,17.30903434753418,71.31711823517385,2.1465283991329445,False,train,0.08089300577151053,unassigned,0.0031639190617378855
data|307732|307732|4326656211,data,data,observed_data,153.12896768878807,0,0,0,4,4,0,1,1,198.68603897094727,87.96178436279297,42.0322380065918,46.383026123046875,53.52384906891291,2.7396953524653154,False,train,0.24685294046380485,tH_had_4j1b,0.0031639190617378855
data|307732|307732|4350322224,data,data,observed_data,108.48520477734986,0,0,0,3,3,0,1,1,199.81461715698242,108.65544891357422,61.25075149536133,45.46540832519531,50.15621743475742,2.669638087093451,False,val,0.1890428058787939,unassigned,0.0031639190617378855
data|307732|307732|4365464363,data,data,observed_data,107.54005528580444,0,0,0,4,4,0,1,1,406.9106674194336,239.86949157714844,89.41344451904297,39.73371887207031,71.73898045119296,2.362971628484258,False,val,0.40714313849310835,ttH_had_BDT3,0.0031639190617378855
data|307732|307732|4378160581,data,data,observed_data,128.8604358635432,0,0,0,3,3,0,1,1,175.3851203918457,63.45270538330078,58.85304641723633,25.434341430664062,44.84849877851515,2.689453000345703,False,val,0.17601954109681883,unassigned,0.0
data|307732|307732|4387411333,data,data,observed_data,116.55812044829727,0,0,0,3,3,0,1,1,301.15616607666016,120.63594055175781,111.30061340332031,49.247859954833984,56.95189283874171,2.7229795358049804,False,test,0.2620460481310798,unassigned,0.0031639190617378855
data|307732|307732|4389923788,data,data,observed_data,142.37188573704927,0,0,0,3,3,0,1,1,200.68680381774902,142.32200622558594,29.95720863342285,41.947879791259766,107.38481917851448,2.034290032070691,False,train,0.34779076238197043,unassigned,0.0031639190617378855
data|307732|307732|4411050269,data,data,observed_data,133.79884665654805,0,0,0,3,3,0,2,2,124.98320388793945,56.40967559814453,37.340484619140625,30.925182342529297,59.99172923527597,2.436913633255184,False,train,0.12733366105194133,unassigned,0.0031639190617378855
data|307732|307732|3747778024,data,data,observed_data,126.69514820108218,0,0,0,4,4,0,2,2,210.8789348602295,73.06875610351562,58.28462219238281,35.69789505004883,128.2922256271077,1.6156652025298688,False,val,0.7774044214063083,ttH_had_BDT2,0.0
data|307732|307732|3747749473,data,data,observed_data,122.79140342333035,0,0,0,6,6,0,1,1,262.348669052124,98.5710220336914,36.166229248046875,39.2965202331543,59.97072008437885,2.5475813400864156,False,val,0.6317719713778988,ttH_had_BDT3,0.0
data|307732|307732|3761607155,data,data,observed_data,120.79912443708871,0,0,0,3,3,0,1,1,289.42401695251465,177.2628631591797,81.42945098876953,30.237205505371094,23.853572785450627,3.3530249108126435,False,train,0.21957629824022695,unassigned,0.0
data|307732|307732|3776186622,data,data,observed_data,118.09770311183124,0,0,0,3,3,0,2,2,186.4434108734131,125.53065490722656,32.725154876708984,26.468347549438477,48.535763079841374,2.3955022449446517,False,train,0.3635603009266497,ttH_had_BDT3,0.0031639190617378855
data|307732|307732|3798004557,data,data,observed_data,132.03025140948284,0,0,0,3,3,0,1,1,118.49470710754395,67.67276000976562,25.490406036376953,26.360353469848633,53.54319932678985,2.8939967954897408,False,train,0.05347507957914091,unassigned,0.0031639190617378855
data|307732|307732|3809962181,data,data,observed_data,128.72109947583462,0,0,0,4,4,0,1,1,273.7707633972168,98.66331481933594,67.44684600830078,15.20585823059082,49.47698187282263,3.000209520680897,False,test,0.44006676079046475,ttH_had_BDT3,0.0
data|307732|307732|3811503040,data,data,observed_data,123.56383916678253,0,0,0,4,4,0,1,1,288.5196723937988,119.94034576416016,65.92475891113281,24.472309112548828,180.54303487313797,1.6765330986816978,False,train,0.7005259198313879,ttH_had_BDT3,0.0
data|307732|307732|3832216673,data,data,observed_data,129.6871420229207,0,0,0,5,5,0,1,1,358.1494312286377,227.57090759277344,43.69524383544922,20.029130935668945,162.21659909337663,1.4056833378331746,False,train,0.8413856195396706,ttH_had_BDT2,0.0
data|307935|307935|1727604775,data,data,observed_data,148.5631458667142,0,0,0,3,3,0,1,1,170.2750473022461,105.30484008789062,34.096099853515625,10.291356086730957,101.87188619392398,2.713296382697934,False,train,0.18246713505439657,unassigned,0.0031639190617378855
data|307935|307935|1306057699,data,data,observed_data,109.02858169512942,0,0,0,5,5,0,1,1,272.2891674041748,112.74703216552734,63.473602294921875,28.327211380004883,89.64327022084541,1.792486002806298,False,train,0.6612251606281186,ttH_had_BDT3,0.0031639190617378855
data|307935|307935|1305588969,data,data,observed_data,127.68287492148623,0,0,0,3,3,0,1,1,206.3771266937256,93.69920349121094,84.75519561767578,5.5062737464904785,43.09664019207662,3.260897799271778,False,train,0.13289668146311157,unassigned,0.0
data|307935|307935|1325132421,data,data,observed_data,158.19202447651918,0,0,0,3,3,0,2,2,245.18371200561523,119.85047912597656,92.2846908569336,21.333309173583984,54.90951989424508,2.8753498436687135,True,train,0.4483528145903422,ttH_had_BDT3,0.0
data|307935|307935|1324305026,data,data,observed_data,127.30942557682296,0,0,0,3,3,0,1,1,298.4695167541504,143.11190795898438,126.2182846069336,50.900672912597656,121.16662149954789,1.8408880349855559,False,val,0.3435038645748156,unassigned,0.0
data|307935|307935|1381353657,data,data,observed_data,146.84162470662096,0,0,0,3,3,0,1,1,214.13002395629883,94.20759582519531,82.1500244140625,19.5945987701416,63.56195232590589,2.651352054506274,False,train,0.26377233349571194,unassigned,0.0031639190617378855
data|307732|307732|4906728169,data,data,observed_data,108.18873984548762,0,0,0,4,4,0,1,1,351.47811126708984,179.84503173828125,90.49384307861328,61.660728454589844,39.02468451067149,2.566097471135074,False,train,0.4810807320502215,ttH_had_BDT3,0.0031639190617378855
data|307732|307732|4915775976,data,data,observed_data,148.07894624152902,0,0,0,4,4,0,1,1,396.4268455505371,169.20419311523438,114.52387237548828,48.03688430786133,10.393369899943192,3.118420693911571,False,test,0.44739788366158595,ttH_had_BDT3,0.0031639190617378855
data|307732|307732|4916468208,data,data,observed_data,107.60861827926925,0,0,0,3,3,0,1,1,184.11940383911133,94.4229736328125,50.30253219604492,47.02939987182617,59.33345852182451,2.8709139700481336,False,train,0.18434934025435884,unassigned,0.0031639190617378855
data|307732|307732|4922686178,data,data,observed_data,124.66410453763837,0,0,0,3,3,0,1,1,160.65085983276367,62.56205368041992,56.4973030090332,48.070899963378906,100.63893453027343,1.9583247168263522,False,train,0.2656580516562887,unassigned,0.0
data|307732|307732|4939801253,data,data,observed_data,135.6426454864623,0,0,0,4,4,0,1,1,204.44625663757324,87.85232543945312,49.23745346069336,22.8986873626709,25.677338942178633,2.999711251774363,False,test,0.24007451411615857,tH_had_4j1b,0.0031639190617378855
data|307732|307732|4940892995,data,data,observed_data,126.12034654014032,0,0,0,3,3,0,1,1,117.04877471923828,46.725250244140625,36.68377685546875,10.912353515625,31.749267646353942,3.0053681815241426,False,test,0.04579346607398535,unassigned,0.0
data|307732|307732|4943316183,data,data,observed_data,134.75201005889187,0,0,0,3,3,0,1,1,268.14891052246094,109.7134780883789,85.6615982055664,12.636690139770508,53.26957229777848,3.2547249400842344,False,val,0.21753591543855097,unassigned,0.0031639190617378855
data|308047|308047|608970864,data,data,observed_data,158.40825862627378,0,0,0,3,3,0,2,2,187.6519317626953,97.42924499511719,45.36083984375,12.578852653503418,81.78532595936396,3.044369647564395,False,train,0.35464615675618255,unassigned,0.0031639190617378855
data|308047|308047|620767770,data,data,observed_data,154.71467569805455,0,0,0,3,3,0,1,1,289.38262939453125,117.83515930175781,105.09600067138672,86.23052215576172,59.53041114081135,2.9357603404169508,False,test,0.33007868728769224,unassigned,0.0031639190617378855
data|308047|308047|619053112,data,data,observed_data,151.83717420058267,0,0,0,3,3,0,1,1,160.94956016540527,66.28433227539062,62.7745361328125,26.671791076660156,10.750594979722418,3.4302155008100037,False,test,0.10924258979390593,unassigned,0.0031639190617378855
data|308047|308047|620217640,data,data,observed_data,122.06607672286714,0,0,0,4,4,0,1,1,181.28212547302246,86.33361053466797,37.70867919921875,9.997501373291016,58.9431359895688,3.067199116592413,True,test,0.192811475891194,tH_had_4j1b,0.0
data|308047|308047|622883118,data,data,observed_data,109.8205662191931,0,0,0,3,3,0,1,1,189.78768920898438,91.92694091796875,63.02690505981445,57.72825622558594,48.48941151361615,3.10259977305484,False,train,0.27577956896651834,unassigned,0.0031639190617378855
data|308047|308047|623220632,data,data,observed_data,108.9664330576749,0,0,0,3,3,0,1,1,181.39729690551758,103.37702941894531,51.16112518310547,50.514137268066406,118.93339066480245,1.6766856477203278,False,val,0.4167402948113331,ttH_had_BDT3,0.0031639190617378855
data|308047|308047|665268957,data,data,observed_data,128.6932787172197,0,0,0,3,3,0,1,1,127.41753768920898,55.118019104003906,41.85248565673828,10.656218528747559,98.7466791562073,2.6194347186272933,False,train,0.08669088173034169,unassigned,0.0
data|308047|308047|677839927,data,data,observed_data,106.76850242108772,0,0,0,4,4,0,1,1,253.21808242797852,126.41931915283203,47.66537857055664,58.1390380859375,111.42280738105063,1.8481167892433865,False,test,0.688165847207442,ttH_had_BDT3,0.0031639190617378855
data|308047|308047|682967573,data,data,observed_data,106.16828996074817,0,0,0,3,3,0,1,1,89.00868034362793,32.01871109008789,30.26384925842285,48.30771255493164,33.43872349085634,2.9033249490408175,False,test,0.07040836182713837,unassigned,0.0031639190617378855
data|307354|307354|915265728,data,data,observed_data,129.25204766903127,0,0,0,3,3,0,1,1,346.0531234741211,165.7992401123047,146.37391662597656,8.13857364654541,15.776739508198713,3.1197383521430555,False,train,0.19726256196668482,unassigned,0.0
data|307354|307354|925268286,data,data,observed_data,122.40865665093163,0,0,0,3,3,0,1,1,205.9727897644043,96.81957244873047,70.63841247558594,43.655921936035156,82.94290633887239,2.602701190522553,False,test,0.25235188049724916,unassigned,0.0
data|307354|307354|953469962,data,data,observed_data,119.50510024217603,0,0,0,3,3,0,2,2,207.90679168701172,108.50118255615234,53.74618148803711,57.84230041503906,98.68910225408501,2.242850595993625,False,val,0.646637464083943,ttH_had_BDT3,0.0031639190617378855
data|307354|307354|972732681,data,data,observed_data,118.06945380289021,0,0,0,3,3,0,1,1,126.6000747680664,66.22018432617188,30.670063018798828,52.309303283691406,53.77502521811138,2.7081388148182204,False,train,0.11773988377022294,unassigned,0.0031639190617378855
data|307354|307354|972321390,data,data,observed_data,145.80880377808674,0,0,0,6,6,0,2,2,554.1321201324463,219.4207763671875,145.81851196289062,30.275585174560547,79.74690066397032,2.346430552986486,False,train,0.8399240198755586,ttH_had_BDT2,0.0031639190617378855
data|307354|307354|990191507,data,data,observed_data,141.04393103315698,0,0,0,5,5,0,2,2,373.7000923156738,119.0829086303711,71.26439666748047,20.863399505615234,106.66860202513303,2.0529698705988966,False,train,0.8857558630333312,ttH_had_BDT1,0.0031639190617378855
data|307354|307354|991428251,data,data,observed_data,153.00855737358145,0,0,0,3,3,0,1,1,175.28374099731445,90.24798583984375,59.69187927246094,24.564029693603516,129.25833696017776,1.9471349593951912,False,train,0.4030753838744962,ttH_had_BDT3,0.0031639190617378855
data|307354|307354|994580839,data,data,observed_data,118.54211666843189,0,0,0,4,4,0,1,1,335.1318016052246,127.37477111816406,104.50640869140625,10.321161270141602,70.00745863768847,2.4746479094742098,False,train,0.4100347122968097,ttH_had_BDT3,0.0031639190617378855
data|307354|307354|997309349,data,data,observed_data,109.71811561930177,0,0,0,3,3,0,1,1,280.0070323944092,157.19461059570312,96.41920471191406,24.367816925048828,55.89491022798347,2.241174303459457,False,val,0.2627929813801481,unassigned,0.0031639190617378855
data|307354|307354|998683558,data,data,observed_data,126.10454047015965,0,0,0,4,4,0,1,1,211.26330375671387,90.98443603515625,52.448699951171875,28.64558219909668,51.91717140206317,2.7446197431915813,False,train,0.26012904688800736,tH_had_4j1b,0.0
data|307354|307354|1004410820,data,data,observed_data,154.82068337171614,0,0,0,3,3,0,1,1,152.20636177062988,64.05097198486328,61.077510833740234,16.585208892822266,53.59223157565081,2.7352174670954215,False,val,0.11480701688387507,unassigned,0.0031639190617378855
data|307935|307935|3217635604,data,data,observed_data,139.26547239980096,0,0,0,3,3,0,2,2,143.7224521636963,61.120784759521484,55.57170486450195,40.66794204711914,75.2775043593173,2.5989729963930492,False,train,0.20983912242425704,unassigned,0.0031639190617378855
data|307935|307935|3237829046,data,data,observed_data,122.59990600613918,0,0,0,3,3,0,2,2,88.05436134338379,34.24392318725586,27.61334228515625,47.416099548339844,48.021875939516846,2.4116677745378756,False,test,0.12499176198839401,unassigned,0.0
data|307935|307935|3240447595,data,data,observed_data,106.40697828804157,0,0,0,4,4,0,1,1,255.61449432373047,116.03666687011719,69.3602294921875,11.021223068237305,125.63584932223758,1.4651887410511277,False,train,0.6053348077472613,ttH_had_BDT3,0.0031639190617378855
